date,sp_close_pr,dj_close_pr,new_cases,new_deaths,people_vaccinated_per_hundred,funds_er,walcl,lr_treasury_r,headline_nsr,abstract_nsr,lead_parag_nsr,body_nsr,tweet_nsr,gold_pr,usd_eur
2022-01-14,4662.85,47316.14,879944.0,2738.0,74.79,0.08,8788278.0,-0.16,0.0434782608695652,0.0434782608695652,0.3043478260869565,0.6521739130434783,0.1831129196337741,1816.5,0.8759
2022-01-18,4577.11,46372.72,1129339.0,2683.0,75.03,0.08,8788278.0,-0.12,0.1428571428571428,0.2857142857142857,0.0714285714285714,0.5,0.1793416572077185,1812.4,0.8829
2022-01-19,4532.76,45903.33,907981.0,3435.0,75.11,0.08,8867834.0,-0.11,0.1904761904761904,0.0952380952380952,0.1428571428571428,0.8571428571428572,0.1481900452488687,1845.5,0.8817
2022-01-20,4482.73,45369.23,732514.0,2895.0,75.19,0.08,8867834.0,-0.1,0.1,0.6,0.4499999999999999,0.7,0.1131221719457014,1844.9,0.8841
2022-01-21,4397.94,44480.38,840984.0,3356.0,75.27,0.08,8867834.0,-0.18,0.3043478260869565,0.3913043478260869,0.3478260869565217,0.6956521739130435,0.1749049429657794,1834.1,0.8814
2022-01-24,4410.13,44708.28,921979.0,2164.0,75.41,0.08,8867834.0,-0.19,0.2083333333333333,0.2916666666666666,0.3333333333333333,0.8333333333333333,0.1677336747759283,1844.2,0.883
2022-01-25,4356.45,44102.32,493130.0,3170.0,75.48,0.08,8867834.0,-0.16,0.3214285714285714,0.0714285714285714,0.3214285714285714,0.9285714285714286,0.1598984771573603,1855.0,0.8848
2022-01-26,4349.93,43958.22,624003.0,3831.0,75.54,0.08,8860485.0,-0.1,0.0,-0.0952380952380952,0.2380952380952381,0.8571428571428572,0.1918678526048284,1832.0,0.8896
2022-01-27,4326.51,43637.55,506266.0,2579.0,75.6,0.08,8860485.0,-0.17,-0.238095238095238,0.238095238095238,0.2380952380952381,0.9047619047619048,0.2148481439820022,1795.0,0.8972
2022-01-28,4431.85,44699.51,614033.0,4098.0,75.67,0.08,8860485.0,-0.21,0.1764705882352941,0.5,0.4705882352941177,0.8529411764705882,0.1822784810126582,1786.6,0.897
2022-01-31,4515.55,45677.13,542226.0,2620.0,75.78,0.08,8860485.0,-0.19,-0.0625,0.1875,0.25,0.8125,0.1715749039692701,1796.4,0.8901
2022-02-01,4546.54,46037.46,325381.0,3332.0,75.82,0.08,8860485.0,-0.15,-0.0344827586206896,0.1034482758620689,0.3793103448275862,0.6206896551724137,0.1768707482993197,1801.5,0.8871
2022-02-02,4589.38,46321.49,329502.0,3572.0,75.87,0.08,8873211.0,-0.14,0.1724137931034483,0.3448275862068966,0.3448275862068964,0.8275862068965517,0.2231030577576444,1810.3,0.8846
2022-02-03,4477.44,45179.62,274791.0,2454.0,75.91,0.08,8873211.0,-0.08,0.1739130434782608,-0.1739130434782609,0.1739130434782608,0.9130434782608696,0.1898550724637681,1804.1,0.874
2022-02-04,4500.53,45482.72,354940.0,4107.0,75.95,0.08,8873211.0,0.0,-0.0416666666666666,0.125,0.5,0.75,0.1500843170320405,1807.8,0.8734
2022-02-07,4483.87,45363.68,346393.0,3062.0,76.04,0.08,8873211.0,-0.01,0.0769230769230769,0.0,0.3076923076923076,0.6923076923076923,0.1737226277372262,1821.8,0.874
2022-02-08,4521.54,45789.32,214264.0,2979.0,76.08,0.08,8873211.0,-0.01,0.0,0.3125,0.59375,0.59375,0.1723700887198986,1827.9,0.8759
2022-02-09,4587.18,46524.4,188400.0,3428.0,76.12,0.08,8878009.0,-0.01,0.0,0.423076923076923,0.6153846153846154,0.8846153846153847,0.2293178519593614,1836.6,0.8752
2022-02-10,4504.08,45711.77,171273.0,3265.0,76.16,0.08,8878009.0,0.05,0.1111111111111111,0.2222222222222222,0.2592592592592593,0.8888888888888888,0.206081081081081,1837.4,0.8751
2022-02-11,4418.64,44852.3,209320.0,2690.0,76.21,0.08,8878009.0,0.02,0.1724137931034483,0.2068965517241379,0.5172413793103449,1.0,0.1794500723589001,1842.1,0.881
2022-02-14,4401.67,44670.32,170182.0,3198.0,76.27,0.08,8878009.0,0.05,0.25,0.1666666666666666,0.0416666666666666,1.0,0.2137628111273792,1869.4,0.8844
2022-02-15,4471.07,45467.84,111175.0,2564.0,76.3,0.08,8878009.0,0.11,0.0476190476190476,-0.0952380952380952,0.380952380952381,0.7619047619047619,0.2217327459618208,1856.2,0.8803
2022-02-16,4475.01,45485.15,114838.0,3187.0,76.33,0.08,8911033.0,0.08,0.0,0.3,0.2,0.7999999999999999,0.2346938775510204,1871.5,0.8792
2022-02-17,4380.26,44461.61,101698.0,2919.0,76.36,0.08,8911033.0,0.1,0.2068965517241379,0.5862068965517242,0.6206896551724138,0.7931034482758621,0.1932203389830508,1902.0,0.8801
2022-02-18,4348.87,44102.29,145176.0,2486.0,76.4,0.08,8911033.0,0.04,0.0714285714285714,0.2142857142857142,0.0714285714285714,0.8214285714285715,0.2030981067125645,1899.8,0.8832
